|title|description|url
10|"<span class=""myAdTitle"">Luksusowy apartament przy Rondzie Daszyńskiego </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, BEZ PODATKU PCC, 0% PROWIZJI 

 W ofercie mamy również inne apartamenty w tej inwestycji 

 Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
Zamieszkaj w nowych apartamentach przy Rondzie Daszyńskiego i ciesz się energią miasta z wszystkimi jego atutami na wyciągnięcie ręki! Inwestycja zlokalizowana jest w nowym biznesowym centrum stolicy, tuż obok stacji metra i kilka minut spacerem do centrum. Doskonała infrastruktura dzielnicy, liczne placówki edukacyjne, tworzą idealne miejsce do zamieszkania dla najbardziej wymagających. 

 
 Atuty: 
 
- prestiżowa inwestycja blisko centrum 
- najwyższa jakość wykończenia budynku i części wspólnych 
- doskonała infrastruktura komunikacyjna (m.in. metro) 
- bogata infrastruktura handlowo - usługowa 
- reprezentacyjne lobby z recepcją 
- wspólna przestrzeń dla mieszkańców z klubem fitness 
- zielony dziedziniec ze strefą relaksu 
 
 
Apartamentowiec jest wznoszony na Woli, w doskonałym pod względem komunikacyjnym miejscu, na obrzeżach ścisłego centrum Warszawy. Nowoczesna architektura i najwyższa jakość wykończenia zadowoli najbardziej wymagającego klienta. Budynek będzie miał 29 kondygnacji, z wyższych pięter niepowtarzalny widok na Warszawę. Bogata infrastruktura handlowo - usługowa, bliskość metra i centrum biznesowego na miejscu, czynią lokalizację niezwykle atrakcyjną. Luksus na codzień. 
 
 Informacje dodatkowe: 
 
- termin realizacji inwestycji - III kwartał 2023 
- miejsce postojowe od 75 000 PLN 
 
Cena 4-pok. apartamentu 94,3m2 na p.29 - 2 108 065 PLN 

 

 Agent prowadzący: Maryla 
Premium Estates 

 tel: 570-400-282 

 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82570</i><br/>Lokalizacja: Mazowieckie, Warszawa, Wola<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/luksusowy-apartament-przy-rondzie-daszynskiego/1009010929570911437600009
11|"<span class=""myAdTitle"">Piękny 3-pok apartament Mokotów-Stegny </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
Posiadamy również inne mieszkania w tej inwestycji 
 
Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
Atuty: 
- funkcjonalne wnętrza 
- doskonała lokalizacja 
- dynamiczny rozwój dzielnicy 
- bogata infrastruktura komunikacyjna i handlowo-usługowa 
 
 
 
Inwestycja znajduje się w niezwykle dynamicznie rozwijającej się części Mokotowa, niedaleko Al. Wilanowskiej. Dla osób ceniących design i ciekawe rozwiązania architektoniczne, jak również doskonałą lokalizację z dobrym dojazdem do Lotniska Chopina i innych dzielnic Warszawy. 
 
Z wyższych pięter podziwiać można panoramę Warszawy, a z niższych otaczającą zieleń. W budynkach przygotowania pod zamontowanie sauny. Teren osiedla pięknie zagospodarowany, z licznymi alejkami i roślinnością, balkony drewniane. W pobliżu ścieżki rowerowe. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. Dla zmotoryzowanych zapewniono stację do ładowania samochodów hybrydowych. 
 
 
Informacje dodatkowe: 
- miejsce postojowe 39 000 PLN 
- komórka lokatorska 12 000 PLN 
- forma własności gruntu: własność 
- termin realizacji inwestycji: IVQ 2020 
 
 Cena 3 pokojowego apartamentu z piękną loggią - 718 178 PLN 
 
 
 
Zapraszamy do kontaktu i na prezentacje 
Premium Estates 
 
Agent prowadzący: Maryla 
 
tel: 570-400-282 
 
e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82598-1</i><br/>Lokalizacja: Mazowieckie, Warszawa, Mokotów<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/piekny-3+pok-apartament-mokotow+stegny/1009010925740911437600009
12|"<span class=""myAdTitle"">Apartament na bliskiej i zielonej Woli </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
 Posiadamy również inne mieszkania w tej inwestycji 
 
 Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 Atuty: 
 
 - zaciszne miejsce 
 - doskonała lokalizacja 
 - dynamiczny rozwój dzielnicy 
 - bogata infrastruktura komunikacyjna 
- w pobliżu szkoły, przedszkola, parki 
 - funkcjonalne wnętrza 
 
 
 Inwestycja powstaje na Woli, najdynamiczniej rozwijającej się dzielnicy Warszawy. Jest to inwestycja na najwyższym poziomie pod względem wykonawstwa i wykończeń. 2 budynki będą zaopatrzone w ekologiczne rozwiązania, na terenie - bardzo dużo zieleni. 
 
 Do użytku mieszkańców przewidziano ogród do wspólnego zagospodarowania przez mieszkańców, place zabaw dla najmłodszych. 
 Lokalizacyjnie jest to miejsce godne zainteresowania, z dobrym dojazdem do innych dzielnic Warszawy, również z wykorzystaniem metra. 
 
 Lokale na parterze posiadają własne ogródki, natomiast mieszkania na wyższych piętrach balkony i tarasy. Mieszkania zostały rozplanowane z myślą o ergonomii i funkcjonalności wnętrz. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. Najpiękniejsze parki Woli w spacerowej odległości. 
 
 Informacje dodatkowe: 
 
 - miejsce parkingowe w garażu podziemnym 29 160 PLN 
 - termin realizacji inwestycji: IV Q 2021 
 
CENA: 3-pok. (65,4m2) z b.dużym balkonem (20m2) - 671 251 PLN 
 
 
 
 
 Zapraszamy do kontaktu i na prezentacje 
 Premium Estates 
 
 Agent prowadzący: Maryla 
 
 tel: 570-400-282 
 
 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82299</i><br/>Lokalizacja: Mazowieckie, Warszawa, Wola<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wola/apartament-na-bliskiej-i-zielonej-woli/1009010925450911437600009
13|"<span class=""myAdTitle"">N.etap w Ursusie Płn-2pok, oddz.kuchnia, ogródek </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
Posiadamy również inne mieszkania w tej inwestycji 
 
Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 
 Atuty: 
 
- doskonała lokalizacja 
- teren chroniony 
- dynamiczny rozwój dzielnicy 
- bogata infrastruktura komunikacyjna i handlowo-usługowa 
- funkcjonalne wnętrza 
- lokale usługowe na terenie osiedla 
- stacja rowerów miejskich 
 
 OPIS INWESTYCJI: 
 
Jest to inwestycja na najwyższym poziomie. Budynki będą zaopatrzone w ekologiczne rozwiązania, jak multimedialne ławki ładujące, czy panele fotowoltaiczne. Mieszkania zostaną wyposażone w nowoczesne systemy technologiczne smart home, dzięki którym można zarządzać domem z każdego miejsca na Ziemi. 
Do użytku mieszkańców będzie również nowoczesna sala fitness oraz place zabaw dla najmłodszych. 
 
Inwestycja znajduje się w niezwykle dynamicznie rozwijającej się dzielnicy Ursus, niedaleko ul. Traktorzystów i Połczyńskiej. Dla osób ceniących bliskość zieleni i natury oraz ciekawe rozwiązania architektoniczne, jak również doskonałą lokalizację z dobrym dojazdem do innych dzielnic Warszawy. 
 
Lokale na parterze posiadają własne ogródki, natomiast mieszkania na wyższych piętrach balkony i tarasy. Mieszkania zostały rozplanowane z myślą o ergonomii i funkcjonalności wnętrz. Teren osiedla pięknie zagospodarowany, z licznymi alejkami i zielenią. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. 
 
 
 Informacje dodatkowe: 
 
- miejsce parkingowe w garażu podziemnym 30 000 PLN 
- komórka lokatorska 10 000 PLN/m2 
- termin realizacji inwestycji IV kwartał 2022 
 
 Cena 2-pok. apartamentu 46m2 na parterze z oddzielną kuchnią i ogródkiem - 388 000 PLN 
 
 
 
Zapraszamy do kontaktu i na prezentacje 
Premium Estates 
 
Agent prowadzący: Maryla 
 
tel: 570-400-282 
 
e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-82035</i><br/>Lokalizacja: Mazowieckie, Warszawa, Ursus<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/ursus/n-etap-w-ursusie-pln+2pok-oddz-kuchnia-ogrodek/1009010925180911437600009
14|"<span class=""myAdTitle"">Apartamentowiec na Szczęśliwicach </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
Posiadamy również inne mieszkania w tej inwestycji 
 
Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 
 Atuty: 
 
- doskonała lokalizacja, blisko centrum 
- spokojna okolica, tereny zielone 
- bogata infrastruktura komunikacyjna i handlowo-usługowa 
- funkcjonalne wnętrza, atrakcyjna i elegancka architektura 
- lokale usługowe na terenie osiedla 
- szybki dojazd do centrum i lotniska 
 
 Przestrzenie zostały starannie zaprojektowane z myślą o potrzebach singli jak i większych rodzin. Do dyspozycji przyszłych mieszkańców będą także podziemne i naziemne miejsca parkingowe. Dodatkowym atutem będą miejsca przystosowane do ładowania samochodów elektrycznych. 
 
Inwestycja znajduje się w niezwykle dynamicznie rozwijającej się dzielnicy Włochy, ul.Budki Szczęśliwickie. Dla osób ceniących bliskość zieleni i natury - bliskość parków będzie dodatkowym atutem, a także ciekawe rozwiązania architektoniczne, jak również dobry dojazd do innych dzielnic Warszawy (także do centrum i na lotnisko). 
 
Lokale na parterze posiadają własne ogródki, natomiast mieszkania na wyższych piętrach ustawne balkony. Mieszkania zostały rozplanowane z myślą o ergonomii i funkcjonalności wnętrz. Teren osiedla pięknie zagospodarowany, z licznymi alejkami i zielenią. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. 
 
 
 Informacje dodatkowe: 
 
- miejsce parkingowe w garażu podziemnym 35 000 PLN 
- komórka lokatorska 18 000 PLN / m2 
- termin realizacji inwestycji: IV Q 2021 
 
 Cena mieszkania (45m2) 2- pok. z m kuchennymwidnym anekse i balkonem - 473 000 PLN 
 
 
 
 Zapraszamy do kontaktu i na prezentacje 
 Premium Estates 
 
 Agent prowadzący: Maryla 
 
 tel: 570-400-282 
 
 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-80964</i><br/>Lokalizacja: Mazowieckie, Warszawa, Włochy<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/wlochy/apartamentowiec-na-szczesliwicach/1009010890740911437600009
15|"<span class=""myAdTitle"">Nowa inwestycja w pobliżu Galerii Północnej </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">BEZPOŚREDNIO OD DEWELOPERA, 0% PROWIZJI 
 
 Posiadamy również inne mieszkania w tej inwestycji 
 
 Zapraszamy Państwa do zapoznania się z naszą ofertą 
 
 
 Atuty: 
 
 - zielone otoczenie 
 - dobra komunikacja do centrum (15 min.) 
- w spacerowej odległości Galeria Północna 
 - dynamiczny rozwój dzielnicy 
 - bogata infrastruktura komunikacyjna i handlowo-usługowa 
 - funkcjonalne wnętrza, wysoki standard wykończenia 
 
 Inwestycja znajduje się w niezwykle dynamicznie rozwijającej się części Tarchomina, świetnie zagospodarowanej, niedaleko ul. Modlińskiej i trasy 61. Inwestycja skierowana zarówno dla singli jak i rodzin z dziećmi. Dla osób ceniących bliskość zieleni i natury. Proponujemy ciekawe rozwiązania architektoniczne, jak również doskonałą lokalizację z dobrym dojazdem do innych dzielnic Warszawy. 
 M ieszkania w najbardziej pożądanych metrażach, z balkonami oraz garażem podziemnym i komórkami lokatorskimi. W niewielkiej odległości można znaleźć wiele miejsc umożliwiających aktywny wypoczynek i uprawianie sportów. Architektura budynku i bardzo duże okna zapewnią doskonałe doświetlenie i zaspokojenie najwybredniejszych gustów. 
 
 
 Informacje dodatkowe: 
 
- miejsce postojowe w garażu podziemnym: 27 000 PLN 
 - komórka lokatorska 5.655 PLN / m2 
 
 - termin realizacji inwestycji III Q 2022. 
 
 Cena mieszkania 3-pokojowego 58,5m2 - 524 128,89 PLN 
 
 
 
 Zapraszamy do kontaktu i na prezentacje 
 Premium Estates 
 
 Agent prowadzący: Maryla 
 
 tel: 570-400-282 
 
 e-mail: maryla@premium-estates.pl<br/><br/><i>Numer oferty w biurze: DKW-MS-80238</i><br/>Lokalizacja: Mazowieckie, Warszawa, Białołęka, Tarchomin<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bialoleka/nowa-inwestycja-w-poblizu-galerii-polnocnej/1009010897370911437600009
16|"<span class=""myAdTitle"">Po remoncie Kawalerka w ścisłym Centrum, ul. Bagno , Widok na Pałac Kultury </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;""><p>Nowocześnie urządzone, po remoncie 1-pokojowe mieszkanie do sprzedaży w Warszawie w Śródmieściu przy ul. Bagno.<br/><br/>Mieszkanie na 6 piętrze z widokiem na Pałac Kultury. <br/><br/><u>Wygodny układ pomieszczeń</u>: pokój, wnęka kuchenna, przedpokój, łazienka z kabiną prysznicową.<br/><br/>Mieszkanie po remoncie, oferowane z całym umeblowaniem i wyposażeniem dostępnym na zdjęciach. W kuchni nowoczesna zabudowa oraz pełne wyposażenie AGD (płyta, kuchenka mikrofalowa, okap, duża lodówka z zamrażarka). W salonie rozkładana kanapa, stół z krzesłami, szafka rtf, telewizor. W łazience kabina prysznicowa, pralka, wc, umywalka, lustro. W przedpokoju wieszak.<br/>Na podłodze w pokoju zachowany parkiet w bardzo dobrym stanie.<br/><br/>Mieszkanie bardzo przytulne i przyjemne w odbiorze, bardzo ciche mimo położenia w centrum stolicy. <br/>Czyste, odnowione klatki schodowe.<br/><br/>Odrębna własność lokalu. Możliwość kredytowania.<br/><br/>Cena 395.000 zł<br/><br/>Klucze w agencji. Zachęcam do kontaktu i obejrzenia na miejscu</p></span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/srodmiescie/po-remoncie-kawalerka-w-scislym-centrum-ul-bagno-widok-na-palac-kultury/1009010976210910843895609
17|"<span class=""myAdTitle"">Mieszkanie Warszawa Bemowo 78m2 (nr: 2512841) </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">4 pokoje z aneksem kuchnnym.<br/><br/>Blisko powstającej stacji M Ratusz Bemowo<br/><br/>- salon 24 m2 z wyjściem na duży balkon (6m2)<br/><br/>- 3 sypialnie 14 m2-11 m2, 8 m2<br/><br/>Na ścianach lokalu położono gładź gipsową<br/><br/>W wygodnym hallu 10 m2 możliwość umieszczenia szaf zabudowanych.<br/><br/>W mieszaniu znajduję się duża łazienka 6 m2 i oddzielne WC 2 m2 (tamże prysznic).<br/><br/>Balkon 7 m2 w kształcie kwadratu <br/><br/>Korytarz 10 m<br/><br/>wygodne mieszkanie położone na spokojnym i zadbanym osiedlu na Górcach, 5 min. do planowanej stacji M Ratusz Bemowo.<br/><br/>Z mieszkaniem związana jest piwnica (ok. 3 m2). <br/><br/>Mieszkanie dwustronnr z oknami na<br/>Zachodnią i Południową stronę świata.<br/><br/>Bezproblemowa możliwość parkowania samochodów na oświetlonym parkingu terenie osiedla. Osiedle zadbane, zielone, wyposażone w place zabaw. <br/><br/>7 minut jazdy od wjazdu na obwodnicę Warszawy. Przy osiedlu usytuowano przystanek A. W sąsiedztwie będzie się znajdować stacja II linii M (Ratusz Bemowo).<br/><br/>Blisko stąd do otwartych terenów zielonych w parku Górczewska nieco dalej do Lasów Bemowskich (uroczyska Łosiowych błot). <br/><br/>W bliskiej okolicy znajduje się pełna infrastruktura usługowo- edukacyjno-zdrowotna.<br/><br/>W naszej agencji:<br/>- Każdy klient, który skorzysta z naszych usług otrzyma rabat na usługi dekoratora wnętrz (10%),<br/>- Oferujemy bezpłatną pomoc przy określeniu możliwości kredytowych, oraz przy uzyskaniu najlepszych warunków kredytowania dostępnych na rynku bankowym,<br/>- Gwarantujemy bezpieczeństwo transakcji.<br/><br/>Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.<br/><br/><i>Numer oferty w biurze: 2512841</i><br/>Lokalizacja: Mazowieckie, Warszawa, Bemowo, Górce, Arki Bożka<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bemowo/mieszkanie-warszawa-bemowo-78m2-nr-2512841/1009011035030912103500109
18|"<span class=""myAdTitle"">Kawalerka w atrakcyjnej cenie,pieszo 5min od metra </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;""><p>Wygodna, przestronna kawalerka do sprzedaży w Warszawie w dzielnicy Targówek-Bródno, blisko Galerii Renowa.<br/><br/><u>Dogodna lokalizacja </u>- 5 min piechotą do nowej stacji metra przy ul. Kondratowicza / róg Rembielińska.<br/><br/>Idealne pod inwestycję jak i do zamieszkania.<br/><br/>Mieszkanie o pow. 25,22 m2 położone na trzecim piętrze w budynku 10 piętrowym (1974 r.).</p><p>Budynek w bardzo dobrym stanie, zadbany, wszystkie remonty prowadzone są na bieżąco, klatki czyste. <br/>Zsypy wyłączono z użycia, śmietniki są na zewnątrz budynku. <br/><br/>Samo mieszkanie ok. 10 lat temu przeszło remont (z wymianą instalacji elektrycznej, wodno-kanalizacyjnej).<br/><br/><u>Mieszkanie składa się z:</u><br/>- pokoju,<br/>- oddzielnej kuchni,<br/>- łazienki z WC<br/>- przedpokoju.<br/><br/>Dodatkowo: piwnica.<br/><br/>Mieszkanie gotowe do zamieszkania, umeblowane.<br/><br/>W najbliższym sąsiedztwie pełna infrastruktura handlowo-usługowa, sklepy, galeria, przedszkole, szkoła, przychodnia, lekarze specjaliści, kościół, apteki.<br/><br/>Forma własności: odrębna własność lokalu.<br/>Opłaty miesięczne 420 zł<br/>Atrakcyjna cena<b>: 310000 zł</b><br/><br/>​Zachęcam do kontaktu i obejrzenia nieruchomości<b>. <br/>Klucze w biurze, możliwość obejrzenia w dogodnym momencie. </b></p></span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/targowek/kawalerka-w-atrakcyjnej-cenie-pieszo-5min-od-metra/1009010948250910843895609
19|"<span class=""myAdTitle"">MIESZKANIE Z BALKONEM </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">Opis lokalu:
 Mieszkanie na Pradze Południe o powierzchni 37.5 m2. Aktualnie składa się z jednego pokoju jednak po przeniesieniu kuchni do aneksu w salonie uzyskamy oddzielną sypialnię (10.5 m2). Ekspozycja południowo- zachodnia. Budynek w najbliższym czasie będzie odnawiany - m. in. elewacja i balkony. Pełna własność z Księgą Wieczystą.
 
 
 W skład mieszkania wchodzi:
 - salon,
 - łazienka,
 - kuchnia,
 - przedpokój,
 - balkon.
 
 Lokalizacja:
 Warszawa, Praga Południe.
 Przy skrzyżowaniu Jantarowy Szlak i Meissnera.
 
 Komunikacja:
 Liczne linie autobusowe zapewniające bezpośredni dojazd do różnych dzielnic Warszawy.
 
 Okolica: sklepy spożywcze, Biedronka, Tesco, apteka, restauracje, liczne punkty handlowo-usługowe, szkoły, przedszkola.
 
 
 Serdecznie zapraszam na prezentację. :)
 
 Klaudia Wędołowska
 Doradca ds. Nieruchomości
 Tel. 884 649 222
 klaudiawedolowska.koloseum@gmail.com
 
 Niniejsza informacja nie stanowi oferty w rozumieniu Kodeksu Cywilnego. Dokładamy wszelkich starań, aby informacje dotyczące oferowanych obiektów były możliwie dokładne, kompletne i aktualne. Ze względu jednak na fakt, iż informacje te pochodzą od osób trzecich i nie zawsze dają się zweryfikować, firma Koloseum Nieruchomości nie ponosi odpowiedzialności za ich dokładność.
 Numer licencji pośrednika odpowiedzialnego za ofertę: 19837<br/><br/><i>Numer oferty w biurze: 488190</i><br/>Lokalizacja: Mazowieckie, Warszawa, Praga Południe<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/praga-poludnie/mieszkanie-z-balkonem/1009010992810912407250109
20|"<span class=""myAdTitle"">2 pokoje w okolicach Parku Sieleckiego </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">Dwupokojowe mieszkanie 57m2 znajdujące się na drugim piętrze w ośmiopiętrowym budynku z 2008 roku.
Mieszkanie jednostronne- okna wychodzą na stronę południowo-wschodnią.

W skład mieszkania wchodzi:
- salon z aneksem kuchennym 31 m2;
- sypialnia 13 m2;
- łazienka 4,6 m2;
- przedpokój 6,8 m2.
Do mieszkania przynależy:
- balkon 3,5m2;
-miejsce postojowe w garażu podziemnym dodatkowo płatne 35 000 złotych.

Lokalizacja:
-skrzyżowanie ul. Bobrowieckiej z Kierbiedzia.

Komunikacja:
-przystanek autobusowy.


Zapraszam do kontaktu telefonicznego i na prezentację! :-)

Sandra Korytkowska
Pośrednik w obrocie nieruchomościami nr. licencji 24324
Tel: 883444953
sandrakorytkowska.koloseum@gmail.com

Niniejsza informacja nie stanowi oferty w rozumieniu Kodeksu Cywilnego. Dokładamy wszelkich starań, aby informacje dotyczące oferowanych obiektów były możliwie dokładne, kompletne i aktualne. Ze względu jednak na fakt, iż informacje te pochodzą od osób trzecich i nie zawsze dają się zweryfikować, firma KOLOSEUM NIERUCHOMOŚCI nie ponosi odpowiedzialności za ich dokładność, kompletność oraz aktualność.
 Numer licencji pośrednika odpowiedzialnego za ofertę: 19837<br/><br/><i>Numer oferty w biurze: 488188</i><br/>Lokalizacja: Mazowieckie, Warszawa, Mokotów<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/mokotow/2-pokoje-w-okolicach-parku-sieleckiego/1009011025480912407250109
21|"<span class=""myAdTitle"">3 pokoje na Chomiczówce </span>"|"<div class=""description"" data-phone-mask=""false""><span class=""pre"" style=""font-family: inherit; white-space: pre-wrap;"">Trzypokojowe mieszkanie 59,63m2 znajdujące się na siódmym piętrze w ośmiopiętrowym budynku z 1976 roku, wykonanym z tzw. \""wielkiej płyty:.
Mieszkanie dwustronne- okna wychodzą na stronę wschodnią oraz zachodnią.

W skład mieszkania wchodzi:
-pokój dzienny 16,12m2;
-sypialnia nr.1- 14,66m2;
-sypialnia nr.2- 10,8m2;
-kuchnia 6,78m2;
-łazienka 2,51m2;
-WC 1,47m2;
-hall 6,25m2.
Do mieszkania przynależy:
-balkon;
-piwnica.

Lokalizacja:
-skrzyżowanie ul. Conrada z Reymonta.

Komunikacja:
-przystanek tramwajowy;
-przystanek autobusowy.

UWAGA: mieszkanie dostępne od 1.07.2021 rok.


Zapraszam do kontaktu telefonicznego i na prezentację! :-)

Sandra Korytkowska
Pośrednik w obrocie nieruchomościami nr. licencji 24324
Tel: 883444953
sandrakorytkowska.koloseum@gmail.com

Niniejsza informacja nie stanowi oferty w rozumieniu Kodeksu Cywilnego. Dokładamy wszelkich starań, aby informacje dotyczące oferowanych obiektów były możliwie dokładne, kompletne i aktualne. Ze względu jednak na fakt, iż informacje te pochodzą od osób trzecich i nie zawsze dają się zweryfikować, firma KOLOSEUM NIERUCHOMOŚCI nie ponosi odpowiedzialności za ich dokładność, kompletność oraz aktualność.
 Numer licencji pośrednika odpowiedzialnego za ofertę: 19837<br/><br/><i>Numer oferty w biurze: 488187</i><br/>Lokalizacja: Mazowieckie, Warszawa, Bielany<br/><br/>Ogłoszenie dodane za pomocą Trimo.pro</span></div>"|https://www.gumtree.pl/a-mieszkania-i-domy-sprzedam-i-kupie/bielany/3-pokoje-na-chomiczowce/1009011025490912407250109
